0.007,0.0,0.00046604677817313505,2.0,2.0,75.0
0.014,0.0,0.00043034215328157055,2.0,2.0,75.0
0.021,0.0,0.000660570972098729,2.0,2.0,75.0
0.028,0.0,0.0008272521578538925,2.0,2.0,75.0
0.035,0.0,0.0006384090391571405,2.0,2.0,75.0
0.042,0.0,0.0007573242189124993,2.0,2.0,75.0
0.049,0.0,0.00042671563617767866,2.0,2.0,75.0
0.056,0.0,0.0006942023924729855,2.0,2.0,75.0
0.063,0.0,0.0008216057457645223,2.0,2.0,75.0
0.07,0.0,0.0006757430730575258,2.0,2.0,75.0
0.07700000000000001,0.0,0.0007789044559245632,2.0,2.0,75.0
0.08400000000000002,0.0,0.0004505961316837217,2.0,2.0,75.0
0.09100000000000003,0.0,0.0006974010818805524,2.0,2.0,75.0
0.09800000000000003,0.0,0.00039978089975551524,2.0,2.0,75.0
0.10500000000000004,0.0,0.00020132222549632597,2.0,2.0,75.0
0.11200000000000004,0.0,0.0005126654313575435,2.0,2.0,75.0
0.11900000000000005,0.0,0.0005136513343225299,2.0,2.0,75.0
0.12600000000000006,0.0,0.0007064942852003782,2.0,2.0,75.0
0.13300000000000006,0.0,0.0007616355505003061,2.0,2.0,75.0
0.14000000000000007,0.0,0.0006236984214286803,2.0,2.0,75.0
0.14700000000000008,0.0,0.000801652785979048,2.0,2.0,75.0
0.15400000000000008,0.0,0.0008795106965398076,2.0,2.0,75.0
0.1610000000000001,0.0,0.000698294255446501,2.0,2.0,75.0
0.1680000000000001,0.0,0.0007896139150117133,2.0,2.0,75.0
0.1750000000000001,0.0,0.000634123824677127,2.0,2.0,75.0
0.1820000000000001,0.0,0.0006709427307514579,2.0,2.0,75.0
0.1890000000000001,0.0,0.0008446825833467119,2.0,2.0,75.0
0.19600000000000012,0.0,0.0008166547263828505,2.0,2.0,75.0
0.20300000000000012,0.0,0.0006953224440969192,2.0,2.0,75.0
0.21000000000000013,0.0,0.0008540128137426646,2.0,2.0,75.0
0.21700000000000014,0.0,0.0008731094859417578,2.0,2.0,75.0
0.22400000000000014,0.0,0.0006806973519423838,2.0,2.0,75.0
0.23100000000000015,0.0,0.0008246800489834759,2.0,2.0,75.0
0.23800000000000016,0.0,0.0008945623030909719,2.0,2.0,75.0
0.24500000000000016,0.0,0.0007246275743087502,2.0,2.0,75.0
0.25200000000000017,0.0,0.0007859702953417443,2.0,2.0,75.0
0.2590000000000002,0.0,0.0008922646606039186,2.0,2.0,75.0
0.2660000000000002,0.0,0.0005777168929051575,2.0,2.0,75.0
0.2730000000000002,0.0,0.00029489867998612766,2.0,2.0,75.0
0.2800000000000002,0.0,0.0001468035235898707,2.0,2.0,75.0
0.2870000000000002,0.0,0.0005448496889069531,2.0,2.0,75.0
0.2940000000000002,0.0,0.0006272822141695207,2.0,2.0,75.0
0.3010000000000002,0.00031846183879813265,0.0006456364959859091,2.0,2.0,75.0
0.3080000000000002,0.00042582272135452946,0.0008289548740782442,2.0,2.0,75.0
0.3150000000000002,0.0007177652224681885,0.0007112609356598085,2.0,2.0,75.0
0.32200000000000023,0.00042486679059873544,0.0007127510066198643,2.0,2.0,75.0
0.32900000000000024,0.0002146545137672311,0.0008640171450695717,2.0,2.0,75.0
0.33600000000000024,0.00010675363628618672,0.0008187617560050873,2.0,2.0,75.0
0.34300000000000025,5.301856302917725e-05,0.0007050216013655,2.0,2.0,75.0
0.35000000000000026,2.632847295649954e-05,0.00037222542170711867,2.0,2.0,75.0
0.35700000000000026,1.30743411343361e-05,0.0006049418071224181,2.0,2.0,75.0
0.36400000000000027,6.492525957819764e-06,0.0005532509931282097,2.0,2.0,75.0
0.3710000000000003,3.2240929852253743e-06,0.0007256558160981506,2.0,2.0,75.0
0.3780000000000003,1.6010371948612788e-06,0.0008597677580525665,2.0,2.0,75.0
0.3850000000000003,7.950515418029529e-07,0.0005717076188284483,2.0,2.0,75.0
0.3920000000000003,3.9481091141642606e-07,0.0007762391384071643,2.0,2.0,75.0
0.3990000000000003,1.9605729638590168e-07,0.000788931017576836,2.0,2.0,75.0
0.4060000000000003,9.735917208631581e-08,0.0006729924184835253,2.0,2.0,75.0
0.4130000000000003,4.834713404736325e-08,0.0008418916114278303,2.0,2.0,75.0
0.4200000000000003,2.4008476248353877e-08,0.0008279387214231336,2.0,2.0,75.0
0.4270000000000003,1.1922256471357657e-08,0.0006677659904487442,2.0,2.0,75.0
0.43400000000000033,5.9204173517082406e-09,0.0008349335264047739,2.0,2.0,75.0
0.44100000000000034,2.939992249169968e-09,0.0007963811655863777,2.0,2.0,75.0
0.44800000000000034,1.4599569441984578e-09,0.0006665146638441048,2.0,2.0,75.0
0.45500000000000035,7.249931626571691e-10,0.00035042168417712436,2.0,2.0,75.0
0.46200000000000035,3.6002094992480505e-10,0.00017494119105605847,2.0,2.0,75.0
0.46900000000000036,1.7878111278968118e-10,8.691147912571997e-05,2.0,2.0,75.0
0.47600000000000037,8.878007320683005e-11,0.0004895605961833367,2.0,2.0,75.0
0.4830000000000004,4.408687962403729e-11,0.0005429013656314641,2.0,2.0,75.0
0.4900000000000004,2.189289651131786e-11,0.0006685148727324017,2.0,2.0,75.0
0.4970000000000004,1.0871690664946673e-11,0.0008412285162881536,2.0,2.0,75.0
0.5040000000000003,5.398721811578774e-12,0.0007842676168033814,2.0,2.0,75.0
0.5110000000000003,2.680925910888155e-12,0.0007145756972353234,2.0,2.0,75.0
0.5180000000000003,1.3313084079006563e-12,0.00086632404103335,2.0,2.0,75.0
0.5250000000000004,6.611081901774052e-13,0.0008551554123868914,2.0,2.0,75.0
0.5320000000000004,3.282966114582357e-13,0.0006812335507835323,2.0,2.0,75.0
0.5390000000000004,1.6302727253467826e-13,0.000843261708557995,2.0,2.0,75.0
0.5460000000000004,8.095694765791814e-14,0.0008621713012336039,2.0,2.0,75.0
0.5530000000000004,4.020203044673252e-14,0.0006677826512152353,2.0,2.0,75.0
0.5600000000000004,1.9963737502422153e-14,0.0008229626378298496,2.0,2.0,75.0
0.5670000000000004,9.913698652452266e-15,0.0008900630481269151,2.0,2.0,75.0
0.5740000000000004,4.922997057024499e-15,0.000620676829569669,2.0,2.0,75.0
0.5810000000000004,2.4446879891267265e-15,0.0008051943788612361,2.0,2.0,75.0
0.5880000000000004,1.213996127755705e-15,0.0008174340872239642,2.0,2.0,75.0
0.5950000000000004,6.028526359031616e-16,0.0006705468110229833,2.0,2.0,75.0
0.6020000000000004,2.9936775934142374e-16,0.0008382403146912866,2.0,2.0,75.0
0.6090000000000004,1.4866162971791447e-16,0.0008806993888078228,2.0,2.0,75.0
0.6160000000000004,7.382318055559658e-17,0.0006807015111565183,2.0,2.0,75.0
0.6230000000000004,3.6659506543049017e-17,0.0008115110870637057,2.0,2.0,75.0
0.6300000000000004,1.8204572193523155e-17,0.0008944784995499457,2.0,2.0,75.0
0.6370000000000005,9.040123013113345e-18,0.0007388663500318118,2.0,2.0,75.0
0.6440000000000005,4.489192232778605e-18,0.0007750911857815134,2.0,2.0,75.0
0.6510000000000005,2.2292668886923997e-18,0.0008930477242529934,2.0,2.0,75.0
0.6580000000000005,1.1070211751534455e-18,0.0007894305222543366,2.0,2.0,75.0
0.6650000000000005,5.497304465670969e-19,0.000735095199503609,2.0,2.0,75.0
0.6720000000000005,2.7298806081190913e-19,0.0008769755877575632,2.0,2.0,75.0
0.6790000000000005,1.3556185910970964e-19,0.0008469970838258231,2.0,2.0,75.0
0.6860000000000005,6.731802698852344e-20,0.0006934901740666941,2.0,2.0,75.0
0.6930000000000005,3.342914288273422e-20,0.0008509144340752585,2.0,2.0,75.0
0.7000000000000005,1.6600421073908993e-20,0.0008821079552358592,2.0,2.0,75.0
0.7070000000000005,8.243525142052415e-21,0.0006883144226777554,2.0,2.0,75.0
0.7140000000000005,4.0936134369782235e-21,0.000815869208514317,2.0,2.0,75.0
0.7210000000000005,2.032828272206428e-21,0.0008966712621047047,2.0,2.0,75.0
0.7280000000000005,1.0094726451093952e-21,0.0007399564432253613,2.0,2.0,75.0
0.7350000000000005,5.012892801407663e-22,0.0007756325564220092,2.0,2.0,75.0
0.7420000000000005,2.489328894660795e-22,0.0008271469709565988,2.0,2.0,75.0
0.7490000000000006,1.2361641453918642e-22,0.0006666672465373619,2.0,2.0,75.0
0.7560000000000006,6.138609476754674e-23,0.000790447024039345,2.0,2.0,75.0
0.7630000000000006,3.0483432518710466e-23,0.0008802119417858429,2.0,2.0,75.0
0.7700000000000006,1.513762459790877e-23,0.0007315647500737765,2.0,2.0,75.0
0.7770000000000006,7.51712190963284e-24,0.0007714556816833775,2.0,2.0,75.0
0.7840000000000006,3.732892267132081e-24,0.0008912420022419423,2.0,2.0,75.0
0.7910000000000006,1.8536994404943875e-24,0.0005633566630226324,2.0,2.0,75.0
0.7980000000000006,9.20519899795871e-25,0.0007743030403827914,2.0,2.0,75.0
0.8050000000000006,4.571166540861704e-25,0.000827130054302008,2.0,2.0,75.0
0.8120000000000006,2.269974125374936e-25,0.0006450009824573766,31.25,2.0,74.4140625
0.8190000000000006,1.1272357906479524e-25,0.0008215454575049033,62.5,2.0,73.828125
0.8260000000000006,5.597687275434634e-26,0.0008098783318003321,91.875,2.0,73.27734375
0.8330000000000006,2.779729236201015e-26,0.0006573381087912486,122.5,2.0,72.703125
0.8400000000000006,1.3803726872167436e-26,0.0008279204891796224,151.25,2.0,72.1640625
