0.0,0.0003575864144317055
0.0,0.00041409949816812125
0.0,0.00028153492510800686
0.0,0.0005872150816611185
0.0,0.00033716025171074207
0.0,0.00016977229890328412
0.0,8.440641872265554e-05
0.0,0.0004834891561638599
0.0,0.0004279989846416604
0.0,0.0006884501621748748
0.0,0.00039362157617176956
0.0,0.00019815798299952013
0.0,9.851769473173806e-05
0.0,4.892695191569692e-05
0.0,2.429657262705335e-05
0.0,0.00011984416110783989
0.0,0.0004748275563794719
0.0,0.0004082554531756319
0.0,0.0006029459165262612
0.0,0.0003352583805235469
0.0,0.0006548166587573124
0.0,0.0005634401283128046
0.0,0.0006550471207172862
0.0,0.0003570931299815625
0.0,0.0001826957416525473
0.0,0.0005740404410778055
0.0,0.0003451208952260124
0.0,0.0006254894644100532
0.0,0.00045839264859195674
0.0,0.0007241558266209042
0.0,0.0006482317267499949
0.0,0.000671001478089001
0.0,0.00036139077529315125
0.0,0.0006359839868280118
0.0,0.0004583747342711865
0.0,0.0007237679151337132
0.0,0.00043275085454103844
0.0,0.0002188791796477097
0.0,0.00010886576766038577
0.0,5.4067993229505954e-05
0.0,0.0004019050359012167
0.0,0.0004214574911317632
5.9577388633668245e-05,0.00022429549020510674
0.0004762241640052804,0.00011208579564790702
0.00028201216869844334,5.568899026549648e-05
0.0001423853636060068,0.0005149946419768659
7.080642503466487e-05,0.00045961132861174243
3.516533043182279e-05,0.0006302817667809819
1.7462730716926677e-05,0.0003489150406303282
8.671740603741508e-06,0.00017506922859845072
4.3062591223920665e-06,0.0002207033454280957
2.1384250006752693e-06,0.0005078503021029195
1.0619104288041765e-06,0.0007069884247479222
5.273291128939593e-07,0.0005347127679841144
2.6186388772473204e-07,0.00027725044500736266
1.3003775823779313e-07,0.00014644073637363358
6.457483967886862e-08,0.0005528836394210085
3.206691637921256e-08,0.000518709970187066
1.5923959411825005e-08,0.0006234650328177453
7.907604222083198e-09,0.0003401242554076582
3.926800044885419e-09,0.0006255493285686847
1.9499911932175464e-09,0.00045319851180349475
9.68336969074509e-10,0.00023369318953989643
4.808619079603176e-10,0.00011644050521022628
2.3878895664619117e-10,5.783843246492696e-05
1.1857908657818265e-10,2.872231174992078e-05
5.888463173173468e-11,1.426309951536133e-05
2.924124273714874e-11,0.0002065551565981256
1.4520771407865356e-11,0.0004564529972848716
7.210801680860429e-12,0.0007109779451759785
3.5807781432696847e-12,0.0004969968493387071
1.7781618020852155e-12,0.0007430051693052171
8.83009018678767e-13,0.00044230604043408816
4.3848930179115e-13,0.0007106373033986087
2.1774734313924118e-13,0.0005806282352461235
1.0813013054257239e-13,0.000672643001185235
5.369583372448811e-14,0.00036715438073416643
2.6664561902407943e-14,0.0006705062988000554
